id,link,status,working,status_code,status_abbreviation
888,https://medlineplus.gov/genetics/condition/boucher-neuhauser-syndrome,extracted,article,200,OK
889,https://medlineplus.gov/genetics/condition/x-linked-chondrodysplasia-punctata-2,extracted,article,200,OK
890,https://pmc.ncbi.nlm.nih.gov/articles/PMC10550807,yet,Non-article,403,Forbidden
891,https://medlineplus.gov/genetics/condition/distal-hereditary-motor-neuropathy,yet,Non-article,404,Not Found
892,https://pmc.ncbi.nlm.nih.gov/articles/PMC3371272,yet,Non-article,403,Forbidden
893,https://medlineplus.gov/genetics/condition/myofibrillar-myopathy,extracted,article,200,OK
894,https://medlineplus.gov/genetics/condition/mucolipidosis-iii-alpha-beta,extracted,article,200,OK
895,https://medlineplus.gov/genetics/condition/jackson-weiss-syndrome,extracted,article,200,OK
896,https://medlineplus.gov/genetics/condition/med13l-syndrome,extracted,article,200,OK
897,https://medlineplus.gov/genetics/condition/congenital-contractural-arachnoda,yet,Non-article,404,Not Found
898,https://medlineplus.gov/genetics/condition/22q133-deletion-syndrome,extracted,article,200,OK
899,https://ncbi.nlm.nih.gov/books/NBK1339,extracted,article,200,OK
900,https://pmc.ncbi.nlm.nih.gov/articles/PMC4869578,yet,Non-article,403,Forbidden
901,https://medlineplus.gov/genetics/condition/weill-marchesani-syndrome,extracted,article,200,OK
902,https://medlineplus.gov/genetics/condition/niemann-pick-disease,extracted,article,200,OK
903,https://medlineplus.gov/genetics/condition/branchiootorenal-branchiootic-syn,yet,Non-article,404,Not Found
904,https://medlineplus.gov/genetics/condition/trichothiodystrophy,extracted,article,200,OK
905,https://medlineplus.gov/genetics/condition/otopalatodigital-syndrome-type-2,extracted,article,200,OK
906,https://pmc.ncbi.nlm.nih.gov/articles/PMC10152364,yet,Non-article,403,Forbidden
907,https://medlineplus.gov/genetics/condition/mycosis-fungoides,extracted,article,200,OK
908,https://medlineplus.gov/genetics/condition/gillespie-syndrome,extracted,article,200,OK
909,https://medlineplus.gov/genetics/condition/non-alcoholic-fatty-liver-disease,extracted,article,200,OK
910,https://medlineplus.gov/genetics/condition/stickler-syndrome,extracted,article,200,OK
911,https://medlineplus.gov/genetics/condition/slc35a2-congenital-disorder-of-glyc,yet,Non-article,404,Not Found
912,https://medlineplus.gov/genetics/condition/waardenburg-syndrome,extracted,article,200,OK
913,https://medlineplus.gov/genetics/condition/cohen-syndrome,extracted,article,200,OK
914,https://medlineplus.gov/genetics/condition/congenital-fiber-type-disproportion,extracted,article,200,OK
915,https://medlineplus.gov/genetics/condition/mitochondrial-neurogastrointestinal,yet,Non-article,404,Not Found
916,https://pmc.ncbi.nlm.nih.gov/articles/PMC7023732,yet,Non-article,403,Forbidden
917,https://medlineplus.gov/genetics/condition/x-linked-acrogigantism,extracted,article,200,OK
918,https://medlineplus.gov/genetics/condition/dubin-johnson-syndrome,extracted,article,200,OK
919,https://pmc.ncbi.nlm.nih.gov/articles/PMC12393173,yet,Non-article,403,Forbidden
920,https://medlineplus.gov/genetics/condition/cryopyrin-associated-periodic-synd,yet,Non-article,404,Not Found
921,https://medlineplus.gov/genetics/condition/lacrimo-auriculo-dento-digital-synd,yet,Non-article,404,Not Found
922,https://medlineplus.gov/genetics/condition/bladder-cancer,extracted,article,200,OK
923,https://medlineplus.gov/genetics/condition/cap-myopathy,extracted,article,200,OK
924,https://ncbi.nlm.nih.gov/books/NBK1235,extracted,article,200,OK
925,https://medlineplus.gov/genetics/condition/foxp2-related-speech-and-language-disorder,extracted,article,200,OK
926,https://medlineplus.gov/genetics/condition/alexander-disease,extracted,article,200,OK
927,https://medlineplus.gov/genetics/condition/isolated-ectopia-lentis,extracted,article,200,OK
928,https://medlineplus.gov/genetics/condition/pmm2-congenital-disorder-of-glycosylation,extracted,article,200,OK
929,https://ncbi.nlm.nih.gov/books/NBK1219,extracted,article,200,OK
930,https://medlineplus.gov/genetics/condition/leber-congenital-amaurosis,extracted,article,200,OK
931,https://medlineplus.gov/genetics/condition/atelosteogenesis-type-2,extracted,article,200,OK
932,https://pmc.ncbi.nlm.nih.gov/articles/PMC6410459,yet,Non-article,403,Forbidden
933,https://medlineplus.gov/genetics/condition/sost-related-sclerosing-bone-dysplasia,extracted,article,200,OK
934,https://medlineplus.gov/genetics/condition/sheldon-hall-syndrome,extracted,article,200,OK
935,https://medlineplus.gov/genetics/condition/primary-ciliary-dyskinesia,extracted,article,200,OK
936,https://medlineplus.gov/genetics/condition/intranuclear-rod-myopathy,extracted,article,200,OK
937,https://medlineplus.gov/genetics/condition/tuberous-sclerosis-complex,extracted,article,200,OK
938,https://medlineplus.gov/genetics/condition/x-linked-congenital-stationary-night-blindness,extracted,article,200,OK
939,https://medlineplus.gov/genetics/condition/horizontal-gaze-palsy-with-progres,yet,Non-article,404,Not Found
940,https://medlineplus.gov/genetics/condition/greig-cephalopolysyndactyly-syndrome,extracted,article,200,OK
941,https://medlineplus.gov/genetics/condition/familial-hemophagocytic-lymphohistiocytosis,extracted,article,200,OK
942,https://pmc.ncbi.nlm.nih.gov/articles/PMC3366702,yet,Non-article,403,Forbidden
943,https://medlineplus.gov/genetics/condition/hystrix-like-ichthyosis-with-deafnes,yet,Non-article,404,Not Found
944,https://medlineplus.gov/genetics/condition/neuromyelitis-optica,extracted,Non-article,0,Connection Error
945,https://medlineplus.gov/genetics/condition/autosomal-recessive-congenital-st,yet,Non-article,404,Not Found
946,https://medlineplus.gov/genetics/condition/7q1123-duplication-syndrome,extracted,article,200,OK
947,https://medlineplus.gov/genetics/condition/slc4a1-associated-distal-renal-tubular-acidosis,extracted,article,200,OK
948,https://medlineplus.gov/genetics/condition/x-linked-sideroblastic-anemia-and-,yet,Non-article,404,Not Found
949,https://medlineplus.gov/genetics/condition/mayer-rokitansky-kuster-hauser-sy,yet,Non-article,404,Not Found
950,https://medlineplus.gov/genetics/condition/lymphedema-distichiasis-syndrom,yet,Non-article,404,Not Found
951,medlineplus.gov/genetics/condition/noonan-syndrome-with-multiple-lentigines,yet,Non-article,-1,Unknown Error
952,https://medlineplus.gov/genetics/condition/x-linked-immunodeficiency-with-m,yet,Non-article,404,Not Found
953,https://medlineplus.gov/genetics/condition/cystic-fibrosis,extracted,article,200,OK
954,https://medlineplus.gov/genetics/condition/molybdenum-cofactor-deficiency,extracted,article,200,OK
955,https://medlineplus.gov/genetics/condition/myostatin-related-muscle-hypertro,yet,Non-article,404,Not Found
956,https://medlineplus.gov/genetics/condition/jak3-deficient-severe-combined-im,yet,Non-article,404,Not Found
957,https://medlineplus.gov/genetics/condition/ochoa-syndrome,extracted,article,200,OK
958,https://medlineplus.gov/genetics/condition/frontometaphyseal-dysplasia,extracted,article,200,OK
959,https://medlineplus.gov/genetics/condition/werner-syndrome,extracted,article,200,OK
960,https://medlineplus.gov/genetics/condition/allan-herndon-dudley-syndrome,extracted,article,200,OK
961,https://medlineplus.gov/genetics/condition/megalencephalic-leukoencephalop,yet,Non-article,404,Not Found
962,https://medlineplus.gov/genetics/condition/chst3-related-skeletal-dysplasia,extracted,article,200,OK
963,https://medlineplus.gov/genetics/condition/freeman-sheldon-syndrome,extracted,article,200,OK
964,https://medlineplus.gov/genetics/condition/x-linked-intellectual-disability-sideri,yet,Non-article,404,Not Found
965,https://medlineplus.gov/genetics/condition/cytochrome-p450-oxidoreductase-deficiency,extracted,article,200,OK
966,https://medlineplus.gov/genetics/condition/fragile-x-associated-primary-ovaria,yet,Non-article,404,Not Found
967,https://medlineplus.gov/genetics/condition/complement-component-8-deficien,yet,Non-article,404,Not Found
968,https://medlineplus.gov/genetics/condition/vici-syndrome,extracted,article,200,OK
969,https://medlineplus.gov/genetics/condition/aromatic-l-amino-acid-decarboxylase-deficiency,extracted,article,200,OK
970,https://medlineplus.gov/genetics/condition/renpenning-syndrome,extracted,article,200,OK
971,https://medlineplus.gov/genetics/condition/ocular-albinism,extracted,article,200,OK
972,https://medlineplus.gov/genetics/condition/osteoporosis-pseudoglioma-syndrome,extracted,article,200,OK
973,https://medlineplus.gov/genetics/condition/saddan,extracted,article,200,OK
974,https://medlineplus.gov/genetics/condition/congenital-sucrase-isomaltase-deficiency,extracted,article,200,OK
975,https://ncbi.nlm.nih.gov/books/NBK1433,extracted,article,200,OK
976,https://medlineplus.gov/genetics/condition/chorea-acanthocytosis,extracted,article,200,OK
977,https://medlineplus.gov/genetics/condition/col4a1-related-brain-small-vessel-,yet,Non-article,404,Not Found
978,https://medlineplus.gov/genetics/condition/fuchs-endothelial-dystrophy,extracted,article,200,OK
979,https://medlineplus.gov/genetics/condition/progressive-familial-heart-block,extracted,article,200,OK
980,https://medlineplus.gov/genetics/condition/alg1-congenital-disorder-of-glycosy,yet,Non-article,404,Not Found
981,https://medlineplus.gov/genetics/condition/hepatic-veno-occlusive-disease-wit,yet,Non-article,404,Not Found
982,https://pubmed.ncbi.nlm.nih.gov/34254723,yet,Non-article,403,Forbidden
983,https://medlineplus.gov/genetics/condition/ngly1-congenital-disorder-of-deglycosylation,extracted,article,200,OK
984,https://pmc.ncbi.nlm.nih.gov/articles/PMC1316309,yet,Non-article,403,Forbidden
985,https://medlineplus.gov/genetics/condition/progressive-pseudorheumatoid-dy,yet,Non-article,404,Not Found
986,https://medlineplus.gov/genetics/condition/encephalocraniocutaneous-lipomat,yet,Non-article,404,Not Found
987,https://medlineplus.gov/genetics/condition/autosomal-dominant-hypocalcemia,yet,article,200,OK
988,https://medlineplus.gov/genetics/condition/sjogren-syndrome,extracted,article,200,OK
989,https://medlineplus.gov/genetics/condition/primary-coenzyme-q10-deficiency,extracted,article,200,OK
990,https://medlineplus.gov/genetics/condition/crohns-disease,extracted,article,200,OK
991,https://medlineplus.gov/genetics/condition/cerebral-autosomal-recessive-arteriopathy-with-subcortical-infarcts-and-leukoencephalopathy,extracted,article,200,OK
992,https://ncbi.nlm.nih.gov/gtr/conditions/C3806275,extracted,article,200,OK
993,https://medlineplus.gov/genetics/condition/cyld-cutaneous-syndrome,extracted,article,200,OK
994,https://medlineplus.gov/genetics/condition/bare-lymphocyte-syndrome-type-ii,extracted,article,200,OK
995,https://medlineplus.gov/genetics/condition/pseudoachondroplasia,extracted,article,200,OK
996,https://medlineplus.gov/genetics/condition/alveolar-capillary-dysplasia-with-misalignment-of-pulmonary-veins,extracted,article,200,OK
997,https://medlineplus.gov/genetics/condition/facioscapulohumeral-muscular-dystrophy,extracted,article,200,OK
998,https://medlineplus.gov/genetics/condition/renal-tubular-acidosis-with-deafnes,yet,Non-article,404,Not Found
999,https://medlineplus.gov/genetics/condition/corticosterone-methyloxidase-defic,yet,Non-article,404,Not Found
1000,https://medlineplus.gov/genetics/condition/thanatophoric-dysplasia,extracted,article,200,OK
1001,https://medlineplus.gov/genetics/condition/suclg1-related-mitochondrial-dna-depletion-syndrome,extracted,article,200,OK
1002,https://medlineplus.gov/genetics/condition/craniometaphyseal-dysplasia,extracted,article,200,OK
1003,https://medlineplus.gov/genetics/condition/naegeli-franceschetti-jadassohn-sy,yet,Non-article,404,Not Found
1004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10407208,yet,Non-article,403,Forbidden
1005,https://medlineplus.gov/genetics/condition/maternally-inherited-diabetes-and-deafness,extracted,article,200,OK
1006,https://medlineplus.gov/genetics/condition/myostatin-related-muscle-hypertrophy,extracted,article,200,OK
1007,https://medlineplus.gov/genetics/condition/prothrombin-thrombophilia,extracted,article,200,OK
1008,https://medlineplus.gov/genetics/condition/hereditary-leiomyomatosis-and-ren,yet,Non-article,404,Not Found
1009,https://ncbi.nlm.nih.gov/books/NBK56080,extracted,article,200,OK
1010,https://medlineplus.gov/genetics/condition/3p-deletion-syndrome,extracted,article,200,OK
1011,https://medlineplus.gov/genetics/condition/generalized-pustular-psoriasis,extracted,article,200,OK
1012,https://medlineplus.gov/genetics/condition/ornithine-transcarbamylase-deficiency,extracted,article,200,OK
1013,https://medlineplus.gov/genetics/condition/multiple-familial-trichoepithelioma,extracted,article,200,OK
1014,https://ncbi.nlm.nih.gov/books/NBK2690,extracted,article,200,OK
1015,https://medlineplus.gov/genetics/condition/chordoma,extracted,article,200,OK
1016,https://medlineplus.gov/genetics/condition/intrahepatic-cholestasis-of-pregnancy,extracted,article,200,OK
1017,https://medlineplus.gov/genetics/condition/hepatic-lipase-deficiency,extracted,article,200,OK
1018,https://medlineplus.gov/genetics/condition/vohwinkel-syndrome,extracted,article,200,OK
1019,https://medlineplus.gov/genetics/condition/cul3-related-neurodevelopmental-disorder,extracted,article,200,OK
1020,https://ncbi.nlm.nih.gov/books/NBK1386,extracted,article,200,OK
1021,https://ncbi.nlm.nih.gov/books/NBK544951,extracted,article,200,OK
1022,https://medlineplus.gov/genetics/condition/childhood-myocerebrohepatopathy-spectrum,extracted,article,200,OK
1023,https://medlineplus.gov/genetics/condition/fragile-x-associated-tremor-ataxia-syndrome,extracted,article,200,OK
1024,https://medlineplus.gov/genetics/condition/autosomal-recessive-primary-micr,yet,Non-article,404,Not Found
1025,https://medlineplus.gov/genetics/condition/familial-lipoprotein-lipase-deficienc,yet,Non-article,404,Not Found
1026,https://medlineplus.gov/genetics/condition/stuve-wiedemann-syndrome,extracted,article,200,OK
1027,https://medlineplus.gov/genetics/condition/van-der-woude-syndrome,extracted,article,200,OK
1028,https://medlineplus.gov/genetics/condition/task-specific-focal-dystonia,extracted,article,200,OK
1029,https://medlineplus.gov/genetics/condition/gracile-syndrome,extracted,article,200,OK
1030,https://medlineplus.gov/genetics/condition/distal-arthrogryposis-type-1,extracted,article,200,OK
1031,https://medlineplus.gov/genetics/condition/barth-syndrome,extracted,article,200,OK
1032,https://ncbi.nlm.nih.gov/books/NBK542206,extracted,article,200,OK
1033,https://medlineplus.gov/genetics/condition/syngap1-related-intellectual-disabil,yet,Non-article,404,Not Found
1034,https://medlineplus.gov/genetics/condition/thrombotic-thrombocytopenic-purpura,extracted,article,200,OK
1035,https://medlineplus.gov/genetics/condition/li-fraumeni-syndrome,extracted,article,200,OK
1036,https://medlineplus.gov/genetics/condition/action-myoclonus-renal-failure-syn,yet,Non-article,404,Not Found
1037,https://medlineplus.gov/genetics/condition/hsd10-disease,extracted,article,200,OK
1038,https://medlineplus.gov/genetics/condition/sick-sinus-syndrome,extracted,article,200,OK
1039,https://medlineplus.gov/genetics/condition/glucose-phosphate-isomerase-defi,yet,Non-article,404,Not Found
1040,https://medlineplus.gov/genetics/condition-c,extracted,article,200,OK
1041,https://medlineplus.gov/genetics/condition/hereditary-xanthinuria,extracted,article,200,OK
1042,chatgpt.co,yet,Non-article,-1,Unknown Error
1043,https://medlineplus.gov/genetics/condition/enlarged-parietal-foramina,extracted,article,200,OK
1044,https://ncbi.nlm.nih.gov/books/NBK570558,extracted,article,200,OK
1045,https://medlineplus.gov/genetics/condition/6q24-related-transient-neonatal-di,yet,Non-article,404,Not Found
1046,https://medlineplus.gov/genetics/condition/triple-a-syndrome,extracted,article,200,OK
1047,https://medlineplus.gov/genetics/condition/congenital-myasthenic-syndrome,extracted,article,200,OK
1048,https://medlineplus.gov/genetics/condition/nonsyndromic-aplasia-cutis-congenita,extracted,article,200,OK
1049,https://medlineplus.gov/genetics/condition/tubular-aggregate-myopathy,extracted,article,200,OK
1050,https://medlineplus.gov/genetics/condition/microcephalic-osteodysplastic-primordial-dwarfism-type-ii,extracted,article,200,OK
1051,https://medlineplus.gov/genetics/condition/alternating-hemiplegia-of-childhood,extracted,article,200,OK
1052,https://medlineplus.gov/genetics/condition/17-beta-hydroxysteroid-dehydrogenase-3-deficiency,extracted,article,200,OK
1053,https://medlineplus.gov/genetics/condition/critical-congenital-heart-disease,extracted,article,200,OK
1054,https://medlineplus.gov/genetics/condition/capillary-malformation-arterioveno,yet,Non-article,404,Not Found
1055,https://medlineplus.gov/genetics/condition/microphthalmia-with-linear-skin-def,yet,Non-article,404,Not Found
1056,https://medlineplus.gov/genetics/condition/bart-pumphrey-syndrome,extracted,article,200,OK
1057,https://pmc.ncbi.nlm.nih.gov/articles/PMC7469861,yet,Non-article,403,Forbidden
1058,https://medlineplus.gov/genetics/condition/ohdo-syndrome-say-barber-biesecker-young-simpson-variant,extracted,article,200,OK
1059,https://medlineplus.gov/genetics/condition/mutyh-associated-polyposis,extracted,article,200,OK
1060,https://medlineplus.gov/genetics/condition/sjogren-larsson-syndrome,extracted,article,200,OK
1061,https://medlineplus.gov/genetics/condition/combined-malonic-and-methylmalo,yet,Non-article,404,Not Found
1062,https://medlineplus.gov/genetics/condition/core-binding-factor-acute-myeloid-leukemia,extracted,article,200,OK
1063,https://ncbi.nlm.nih.gov/books/NBK595821,extracted,article,200,OK
1064,https://medlineplus.gov/genetics/condition/acad9-deficiency,extracted,article,200,OK
1065,https://medlineplus.gov/genetics/condition/cyclic-vomiting-syndrome,extracted,article,200,OK
1066,https://medlineplus.gov/genetics/condition/isobutyryl-coa-dehydrogenase-deficiency,extracted,article,200,OK
1067,https://medlineplus.gov/genetics/condition/hereditary-leiomyomatosis-and-renal-cell-cancer,extracted,article,200,OK
1068,https://medlineplus.gov/genetics/condition/subcortical-band-heterotopia,extracted,article,200,OK
1069,https://medlineplus.gov/genetics/condition/adenine-phosphoribosyltransferas,yet,Non-article,404,Not Found
1070,https://medlineplus.gov/genetics/condition/combined-oxidative-phosphorylation-deficiency-1,extracted,article,200,OK
1071,https://medlineplus.gov/genetics/condition/leukocyte-adhesion-deficiency-typ,yet,Non-article,404,Not Found
1072,https://pmc.ncbi.nlm.nih.gov/articles/PMC10580451,yet,Non-article,403,Forbidden
1073,https://medlineplus.gov/genetics/condition/isolated-hyperckemia,extracted,article,200,OK
1074,https://medlineplus.gov/genetics/condition/spondylocarpotarsal-synostosis-syndrome,extracted,article,200,OK
1075,https://medlineplus.gov/genetics/condition/autosomal-dominant-tubulointerstitial-kidney-disease-umod,extracted,article,200,OK
1076,https://medlineplus.gov/genetics/condition/immune-thrombocytopenia,extracted,article,200,OK
1077,https://medlineplus.gov/genetics/condition/short-stature-hyperextensibility-her,yet,Non-article,404,Not Found
1078,https://medlineplus.gov/genetics/condition/renal-hypouricemia,extracted,article,200,OK
1079,https://medlineplus.gov/genetics/condition/moyamoya-disease,extracted,article,200,OK
1080,https://medlineplus.gov/genetics/condition/hereditary-myopathy-with-early-res,yet,Non-article,404,Not Found
1081,https://medlineplus.gov/genetics/condition/carbonic-anhydrase-va-deficiency,extracted,article,200,OK
1082,https://medlineplus.gov/genetics/condition/cornelia-de-lange-syndrome,extracted,article,200,OK
1083,https://medlineplus.gov/genetics/condition/dnmt3a-overgrowth-syndrome,extracted,article,200,OK
1084,https://ncbi.nlm.nih.gov/books/NBK20221,extracted,article,200,OK
1085,https://medlineplus.gov/genetics/condition/frontotemporal-dementia-with-parkinsonism-17,extracted,article,200,OK
1086,https://medlineplus.gov/genetics/condition/lissencephaly-with-cerebellar-hypoplasia,extracted,article,200,OK
1087,https://medlineplus.gov/genetics/condition/distal-18q-deletion-syndrome,extracted,article,200,OK
1088,https://medlineplus.gov/genetics/condition/gestational-diabetes,extracted,article,200,OK
1089,https://medlineplus.gov/genetics/condition/succinyl-coa3-ketoacid-coa-transferase-deficiency,extracted,article,200,OK
1090,https://ncbi.nlm.nih.gov/medgen/370197,extracted,article,200,OK
1091,https://medlineplus.gov/genetics/condition/lysinuric-protein-intolerance,extracted,article,200,OK
1092,https://medlineplus.gov/genetics/condition/familial-paroxysmal-kinesigenic-dy,yet,Non-article,404,Not Found
1093,https://medlineplus.gov/genetics/condition/developmental-and-epileptic-encep,yet,Non-article,404,Not Found
1094,https://medlineplus.gov/genetics/condition/megdel-syndrome,extracted,article,200,OK
1095,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451851,yet,Non-article,403,Forbidden
1096,https://medlineplus.gov/genetics/condition/familial-encephalopathy-with-neuroserpin-inclusion-bodies,extracted,article,200,OK
1097,https://medlineplus.gov/genetics/condition/multiple-myeloma,extracted,article,200,OK
1098,https://medlineplus.gov/genetics/condition/chronic-atrial-and-intestinal-dysrhythmia,extracted,article,200,OK
1099,https://pmc.ncbi.nlm.nih.gov/articles/PMC6718240,yet,Non-article,403,Forbidden
1100,https://medlineplus.gov/genetics/condition/hypomyelination-with-brainstem-an,yet,Non-article,404,Not Found
1101,https://medlineplus.gov/genetics/understanding/basics/chromosome,extracted,article,200,OK
1102,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-vi,extracted,article,200,OK
1103,https://pmc.ncbi.nlm.nih.gov/articles/PMC10500774,yet,Non-article,403,Forbidden
1104,https://medlineplus.gov/genetics/condition/charcot-marie-tooth-disease,extracted,article,200,OK
1105,https://medlineplus.gov/genetics/condition/constitutional-mismatch-repair-defi,yet,Non-article,408,Request Timeout
1106,https://medlineplus.gov/genetics/condition/nonsyndromic-congenital-nail-disorder-10,extracted,article,200,OK
1107,https://medlineplus.gov/genetics/condition/polycystic-lipomembranous-osteodysplasia-with-sclerosing-leukoencephalopathy,extracted,article,200,OK
1108,https://medlineplus.gov/genetics/condition/laryngo-onycho-cutaneous-syndro,yet,Non-article,404,Not Found
1109,https://medlineplus.gov/genetics/condition/cerebral-autosomal-dominant-arter,yet,Non-article,404,Not Found
1110,https://medlineplus.gov/genetics/condition/carpal-tunnel-syndrome,extracted,article,200,OK
1111,https://medlineplus.gov/genetics/condition/peters-anomaly,extracted,article,200,OK
1112,http://ncbi.nlm.nih.gov/medgen/226944,extracted,article,200,OK
1113,https://medlineplus.gov/genetics/condition/congenital-cataracts-facial-dysmor,yet,Non-article,404,Not Found
1114,https://medlineplus.gov/genetics/condition/omenn-syndrome,extracted,article,200,OK
1115,https://medlineplus.gov/genetics/condition/au-kline-syndrome,extracted,article,200,OK
1116,https://medlineplus.gov/genetics/condition/otospondylomegaepiphyseal-dyspl,yet,Non-article,408,Request Timeout
1117,https://pmc.ncbi.nlm.nih.gov/articles/PMC12427558,yet,Non-article,408,Request Timeout
1118,https://medlineplus.gov/genetics/condition/microcephaly-capillary-malformation-syndrome,extracted,Non-article,0,Connection Error
1119,https://medlineplus.gov/genetics/condition/sting-associated-vasculopathy-with-onset-in-infancy,extracted,Non-article,0,Connection Error
1120,https://ncbi.nlm.nih.gov/books/NBK613517,extracted,Non-article,408,Request Timeout
1121,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-5a,extracted,article,200,OK
1122,https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syn,yet,Non-article,404,Not Found
1123,https://nhs.uk/conditions/turner-syndrome?utm_source=chatgpt.com,extracted,article,200,OK
1124,https://medlineplus.gov/genetics/condition/pantothenate-kinase-associated-neurodegeneration,extracted,article,200,OK
1125,https://ncbi.nlm.nih.gov/books/NBK560701,extracted,article,200,OK
1126,https://medlineplus.gov/genetics/condition/hivep2-related-intellectual-disability,yet,article,200,OK
1127,https://medlineplus.gov/genetics/condition/hereditary-paraganglioma-pheochr,yet,Non-article,404,Not Found
1128,https://medlineplus.gov/genetics/condition/paroxysmal-extreme-pain-disorder,extracted,article,200,OK
1129,https://medlineplus.gov/genetics/condition/myopathy-with-deficiency-of-iron-s,yet,Non-article,404,Not Found
1130,https://medlineplus.gov/genetics/condition/treacher-collins-syndrome,extracted,article,200,OK
1131,https://medlineplus.gov/genetics/condition/robinow-syndrome,extracted,article,200,OK
1132,https://medlineplus.gov/genetics/condition/blepharocheilodontic-syndrome,extracted,article,200,OK
1133,https://medlineplus.gov/genetics/condition/boomerang-dysplasia,extracted,article,200,OK
1134,https://medlineplus.gov/genetics/condition/short-chain-acyl-coa-dehydrogena,yet,Non-article,404,Not Found
1135,https://medlineplus.gov/genetics/condition/cln1-disease,extracted,article,200,OK
1136,https://medlineplus.gov/genetics/condition/ataxia-neuropathy-spectrum,extracted,article,200,OK
1137,https://medlineplus.gov/genetics/condition/alcohol-use-disorder,extracted,article,200,OK
1138,https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrogenism,extracted,article,200,OK
1139,https://medlineplus.gov/genetics/condition/myh9-related-disorder,extracted,article,200,OK
1140,https://medlineplus.gov/genetics/condition/15q11-q13-duplication-syndrome,extracted,article,200,OK
1141,https://medlineplus.gov/genetics/condition/combined-oxidative-phosphorylatio,yet,Non-article,404,Not Found
1142,https://medlineplus.gov/genetics/condition/trisomy-x,extracted,article,200,OK
1143,https://medlineplus.gov/genetics/condition/crouzon-syndrome-with-acanthosis-nigricans,extracted,article,200,OK
1144,https://medlineplus.gov/genetics/condition/factor-xi-deficiency,extracted,article,200,OK
1145,https://ncbi.nlm.nih.gov/books/NBK575630,extracted,article,200,OK
1146,https://medlineplus.gov/genetics/condition/alzheimers-disease,extracted,article,200,OK
1147,https://medlineplus.gov/genetics/condition/cln11-disease,extracted,article,200,OK
1148,https://medlineplus.gov/genetics/condition/hereditary-multiple-osteochondromas,extracted,article,200,OK
1149,https://medlineplus.gov/genetics/condition/transthyretin-amyloidosis,extracted,article,200,OK
1150,https://medlineplus.gov/genetics/condition/cln2-disease,extracted,article,200,OK
1151,https://medlineplus.gov/genetics/condition/noonan-syndrome-with-multiple-lentigines,extracted,article,200,OK
1152,https://medlineplus.gov/genetics/condition/imerslund-grasbeck-syndrome,extracted,article,200,OK
1153,https://medlineplus.gov/genetics/condition/x-linked-infantile-nystagmus,extracted,article,200,OK
1154,https://medlineplus.gov/genetics/condition/beta-propeller-protein-associated-neurodegeneration,extracted,article,200,OK
1155,https://medlineplus.gov/genetics/condition/short-stature-hyperextensibility-hernia-ocular-depression-rieger-anomaly-and-teething-delay,extracted,article,200,OK
1156,https://medlineplus.gov/genetics/condition/hermansky-pudlak-syndrome,extracted,article,200,OK
1157,https://medlineplus.gov/genetics/condition/spondyloenchondrodysplasia-with-immune-dysregulation,extracted,article,200,OK
1158,https://medlineplus.gov/genetics/condition/dock8-immunodeficiency-syndrom,yet,Non-article,404,Not Found
1159,https://medlineplus.gov/genetics/condition/phosphoribosylpyrophosphate-synthetase-superactivity,extracted,article,200,OK
1160,https://medlineplus.gov/genetics/condition/coffin-siris-syndrome,extracted,article,200,OK
1161,https://medlineplus.gov/genetics/condition/huntingtons-disease,extracted,article,200,OK
1162,https://ncbi.nlm.nih.gov/books/NBK7040,extracted,article,200,OK
1163,https://medlineplus.gov/genetics/condition/nemaline-myopathy,extracted,article,200,OK
1164,https://medlineplus.gov/genetics/condition/prickle1-related-progressive-myoclonus-epilepsy-with-ataxia,extracted,article,200,OK
1165,https://medlineplus.gov/genetics/condition/osteogenesis-imperfecta,extracted,article,200,OK
1166,https://medlineplus.gov/genetics/condition/bardet-biedl-syndrome,extracted,article,200,OK
1167,https://medlineplus.gov/genetics/condition/peters-plus-syndrome,extracted,article,200,OK
1168,https://medlineplus.gov/genetics/condition/miyoshi-myopathy,extracted,article,200,OK
1169,https://medlineplus.gov/genetics/condition/focal-dermal-hypoplasia,extracted,article,200,OK
1170,https://medlineplus.gov/genetics/condition/t-cell-immunodeficiency-congenital-alopecia-and-nail-dystrophy,extracted,article,200,OK
1171,https://medlineplus.gov/genetics/condition/emery-dreifuss-muscular-dystroph,yet,Non-article,404,Not Found
1172,https://ncbi.nlm.nih.gov/books/NBK1245,extracted,article,200,OK
1173,https://genome.gov/For-Patients-and-Families/Genetic-Disorders,extracted,article,200,OK
1174,https://medlineplus.gov/genetics/condition/progressive-supranuclear-palsy,extracted,article,200,OK
1175,https://medlineplus.gov/genetics/condition/spinal-muscular-atrophy-with-lower,yet,Non-article,404,Not Found
1176,https://medlineplus.gov/genetics/condition/familial-paroxysmal-nonkinesigenic-dyskinesia,extracted,article,200,OK
1177,https://medlineplus.gov/genetics/condition/birt-hogg-dube-syndrome,extracted,article,200,OK
1178,https://medlineplus.gov/genetics/condition/gilbert-syndrome,extracted,article,200,OK
